latitude,longitude,target_speed,way_maxspeed,speed_osrm,elevation,fwd_azimuth,way_type,way_surface,node:intersection,node:railway,node:crossing,node:highway,node:stop,start_stop,azimuth_diff,elevation_diff
49.20244596364351,16.581620207446214,3.2407064786896385,50.0,11.83392156059602,294.0,53.351825833072255,tertiary,asphalt,,,,,,0,0.0,0.0
49.20245133078166,16.58163121696728,3.390793465618648,50.0,11.29655225642218,294.0,53.351825833072255,tertiary,asphalt,,,,,,0,0.0,0.0
49.20245669791876,16.581642226490732,3.5408804525476567,50.0,10.759182952248338,294.0,53.351825833072255,tertiary,asphalt,,,,,,0,0.0,0.0
49.20246209867796,16.581653197354807,3.689595036293721,50.0,10.600685207537367,294.0,52.65467391673309,tertiary,asphalt,,,,,,0,0.6971519163391662,0.0
49.20246755320041,16.5816641064,3.836115108634596,50.0,11.04801377442064,294.0,52.65467391673309,tertiary,asphalt,,,,,,0,0.0,0.0
49.20247495731321,16.581671359006215,3.9826351809754703,50.0,11.166666666666668,294.0,25.616035227781047,tertiary,asphalt,,,,,,0,27.03863868895204,0.0
49.20248306523385,16.58167729162827,4.129155253316345,50.0,11.166666666666668,294.0,25.616035227781047,tertiary,asphalt,,,,,,0,0.0,0.0
49.20249117315418,16.58168322425226,4.27567532565722,50.0,11.166666666666668,294.0,25.616035227781047,tertiary,asphalt,,,,,,0,0.0,0.0
49.20249928107419,16.58168915687819,4.422195397998094,50.0,11.166666666666668,294.0,25.616035227781047,tertiary,asphalt,,,,,,0,0.0,0.0
49.20250738899388,16.581695089506063,4.56871547033897,50.0,11.166666666666668,294.0,25.616035227781047,tertiary,asphalt,,,,,,0,0.0,0.0
49.20251541992741,16.581701258513558,4.715235542679844,50.0,11.102143722832142,294.0,27.2417993845966,tertiary,asphalt,,,,,,0,1.6257641568155456,0.0
49.20252341429269,16.581707539801265,4.861755615020719,50.0,11.00697270621446,294.0,27.2417993845966,tertiary,asphalt,,,,,,0,0.0,0.0
49.20253225357639,16.581706249242256,5.008275687361594,50.0,11.0,294.0,-7.913182022733756,tertiary,asphalt,,,,,,0,35.15498140733035,0.0
49.20254115965689,16.581704360073957,5.154795759702468,50.0,11.0,294.0,-7.913182022733756,tertiary,asphalt,,,,,,0,0.0,0.0
49.20255006573735,16.581702470904983,5.301315832043343,50.0,11.0,294.0,-7.913182022733756,tertiary,asphalt,,,,,,0,0.0,0.0
49.20255897389568,16.581700605221087,5.447835904384218,50.0,10.960522086753286,294.0,-7.466248945393098,tertiary,asphalt,,,,,,0,0.4469330773406579,0.0
49.20256788936137,16.581698822128576,5.594355976725092,50.0,10.782212773877465,294.0,-7.466248945393098,tertiary,asphalt,,,,,,0,0.0,0.0
49.20257680482701,16.581697039035422,5.740876049065967,50.0,10.603903461001645,294.0,-7.466248945393098,tertiary,asphalt,,,,,,0,0.0,0.0
49.2025857202926,16.58169525594163,5.887396121406843,50.0,10.42559414812582,294.0,-7.466248945393098,tertiary,asphalt,indistinct,,uncontrolled,crossing,,0,0.0,0.0
49.202593142877845,16.58168791206528,6.033916193747717,50.0,10.4,294.0,-37.0920617465022,tertiary,asphalt,,,,,,0,29.6258128011091,0.0
49.202600310687885,16.581679627174665,6.180436266088591,50.0,10.40207125247245,294.0,-38.17864573023241,tertiary,asphalt,,,,,,0,1.0865839837302147,0.0
49.20260737894976,16.58167114526207,6.326956338429467,50.0,10.449192996066316,294.0,-38.17864573023241,tertiary,asphalt,,,,,,0,0.0,0.0
49.20261444721099,16.581662663347053,6.473476410770341,50.0,10.496314739660184,294.0,-38.17864573023241,tertiary,asphalt,,,,,,0,0.0,0.0
49.20262179803658,16.581654763384822,6.619996483111216,50.0,10.5,293.5614170476017,-34.89733991361881,tertiary,asphalt,,,,,,0,3.281305816613603,-0.438582952398292
49.20262917283514,16.581646912794792,6.766516555452091,50.0,10.5,293.08562361592175,-34.89733991361881,tertiary,asphalt,,,,,,0,0.0,-0.4757934316799606
49.20263654763316,16.58163906220242,6.913036627792965,50.0,10.5,292.6098301842418,-34.89733991361881,tertiary,asphalt,,,,,,0,0.0,-0.4757934316799606
49.202643922430646,16.58163121160771,7.05955670013384,50.0,10.5,292.1340367525619,-34.89733991361881,tertiary,asphalt,,,,,,0,0.0,-0.4757934316799037
49.20265131182437,16.581623393081124,7.206076772474715,50.0,10.591340873372904,292.0,-34.670379493861525,tertiary,asphalt,,,,,,0,0.2269604197572832,-0.134036752561883
49.202658706942415,16.581615587130223,7.35259684481559,50.0,10.718505579288486,292.0,-34.670379493861525,tertiary,asphalt,,,,,,0,0.0,0.0
49.202666102059936,16.581607781177,7.499116917156464,50.0,10.845670285204069,292.0,-34.670379493861525,tertiary,asphalt,,,,,,0,0.0,0.0
49.20267349717691,16.581599975221444,7.645636989497339,50.0,10.972834991119653,292.0,-34.670379493861525,tertiary,asphalt,,,,,,0,0.0,0.0
49.20268089229335,16.581592169263562,7.792157061838214,50.0,11.099999697035235,292.0,-34.670379493861525,tertiary,asphalt,,,,,,0,0.0,0.0
